pair_id	image	sentence_id	bem_transcription
1	1_174_4	1	ecilengele ukuti umukashana Abe nensansa
1	1_175_0	1	umulumendo naiminina, kuli nabantu kumbali
1	1_175_1	2	bushe ilaya afwele lyashani imimonekele
1	1_175_2	1	lilemoneka Ilya makumbi makumbi
1	1_175_3	2	umulumendo alemoneka uwasansamuka
1	1_175_4	1	elo aliluka nemishishi shakwe busaka busaka
1	1_176_0	1	abakashana amachoncholi babili abeminine akatalamukila  nabeminina
1	1_176_1	2	bonse nabalolesha kumokwine bushe finshi filechitika.
1	1_176_2	1	balelola Sacha umunakwata ichola nelyo iwiminine mupepi nichibimba alifye minweminwe
1	1_176_3	2	nomba epo beminine ninshi ilechitika
1	1_176_4	1	beminine panchende ayamakwebo namatuka kunuma kumukashana ukwete ichola baleshitisha namatiketi yamulisacha 
1	1_177_0	1	imbwa ilimuchibansa ichikatapakatapa
1	1_177_1	2	ili ilebuyuka. bushe finshi filechitika
1	1_177_2	1	ilepepeka umupila uwabuta 
1	1_177_3	2	awee imbwa yitu yafita .. muchibansa takulemoneka abuntu bushe nikwisa imbwa ili?
1	1_177_4	1	kwena abantu tebakumoneka kulifye ifimuti akatalamukila namang'anda yene yali apatali., chipalile nikumpanga
1	1_178_0	1	kanyekanye wakulisha imitolilo umushikali alelisha
1	1_178_1	2	imitolilo naifulisha bushe yonse ikete kuchintu chimo
1	1_178_2	1	eya mukwai, nakuba apakuputila nipamo.
1	1_178_3	2	pambali kuli amushilikali uleafwilisha ukwikata  ikata bushe balisha banga
1	1_178_4	1	pamulandu wanufina  umuntu umu teti akwanishe ukwikata nokulisha lamopene eicho kulafwaika uwakumwafwilishako
1	1_179_0	1	amwana balemusambika
1	1_179_1	2	alinensansa pakusamba namwentula nokumwentula bushe finshi fimbi alechita
1	1_179_2	1	natambika ukuboko elo balemukopa ichikope
1	1_179_3	2	nisula amenso bushe tailemutoba sopo
1	1_179_4	1	awe mukwai , pamenso pena tapalapita namenshi, ipofu ilifye mumutwe
1	1_17_0	1	Abaume abafwele soko munshita iyabushiku nabekala natunyau tusano.
1	1_17_1	2	Bushe panshi palemoneke nshi?
1	1_17_2	1	Palemoneka ifipepala ifyafiita
1	1_17_3	2	Bushe tunyau tulecite nshi?
1	1_17_4	1	Kamo nakeminina namolu ya kunuuma elyo tutatu tulelya fyakulya ifili panshi.
1	1_180_0	1	umulumendo nanina pachikunkuluka
1	1_180_1	2	pakatalamukila Pali abantu, bushe finshi filechitika
1	1_180_2	1	umulumendo Ale chinfyanya mumangalo yalubilo nechikunkuluka
1	1_180_3	2	ichikunkuluka chendela pama wilo yabili bushe amulumendo finshi achitile
1	1_180_4	1	pamulandu walubilo nensansa amulumendo taimya itaela ilyakuntanshi nakuba ufwile wabakanyekanye 
1	1_181_0	1	imbwa shibili shilebutuka
1	1_181_1	2	Pali iyanakashi neyaume  bushe finshi filechitika
1	1_181_2	1	shilepepeka inama
1	1_181_3	2	mumpanga emusangwa inama bushe nikwisa shili?
1	1_181_4	1	eya mukwai chishinka nakuba nimumpanga shili!
1	1_182_0	1	umwana umwaume aleanga muchibansa
1	1_182_1	2	ichibansa chilikatapakatapa bushe aleangala finshi
1	1_182_2	1	aketolaika Pali icho ichapala sitampa ikalamba
1	1_182_3	2	Ali nensansa bushe ukwangala aleangala yeti aichene inga apona
1	1_182_4	1	ukuponakwena chebo nelyo banshi napafimbwa nichani , yeti aichene sana 
1	1_183_0	1	umwaume ufwele itoloshi ilyakatakatapa alimufyamangalo
1	1_183_1	2	nafwala ichampempo ichatikamA kumulu nelyo alimufyamangalo mulandu nshi?
1	1_183_2	1	muchalo kwaliba ifyalo ifishimona akasuba nempempo yaba umwaka onse, ukufyalo alefuma
1	1_183_3	2	nafwala ifyakumuchingilila kumpepo bushe mangalo nshi Aya.
1	1_183_4	1	kuli ifyo afwele kumolo ifikunkuluka pafyapala umuchanga ifiloka kufyalo ukwatala
1	1_184_0	1	kumbali yamusebo abakashi babili nabeminina
1	1_184_1	2	kuli ichibumba ukushintilile akalamba nelyo umwachi umukashana namukumbata
1	1_184_2	1	kunuma yachibumba kuli umuchanga bushe nikwisa bali
1	1_184_3	2	umuchanga ufumafye mukamana , kufwile kuli akamana mupepi, bushe finshi balechita?
1	1_184_4	1	bonse nabalolesha Pali lamya elyo nababika utwakunfwilako mumatwi, kuli efyo baleumfwa ifilimuli lamya
1	1_185_0	1	umwanakashi ali mumusebo alenda.
1	1_185_1	2	awe temumusebo ali alimukanshila umupita abantu pamusebo
1	1_185_2	1	mukwai chishinka kumbi kumbali kukuboko kwakulyo kuli abaluba ayaputulwa bwino
1	1_185_3	2	eya mukwai imbali yakukuso kuli ifimbambaya ifilepita
1	1_185_4	1	akasuba kwena nakatula umwanakashi nafwala nakasote kumutwe
1	1_186_0	1	umulumendo muchibansa aleangala
1	1_186_1	2	kuli epo anyantile akakwete utuma wilo bushe ninshi alechita
1	1_186_2	1	naimya amaboko mumyulu ukutila esamina kumu elo akachintu anyantile kaleshelela pakashimbi.
1	1_186_3	2	bushe ninshita nshi inyali nayaka
1	1_186_4	1	awe nakubuta nangula ninshita yabushiku nelyo impanga ilipakatalamukila ili iyafita
1	1_187_0	1	umwaume ali panchinga mumpanga
1	1_187_1	2	kuli umuntu uletamba ifilecitika mumpanga bushe finshi filechitika?
1	1_187_2	1	umulumendo uli panchinga Ali mumangalo ayalubilo lwanchinga
1	1_187_3	2	alinamatipa kumolo, kwitoloshi nama wilo yanchinga mulandu nshi
1	1_187_4	1	ponse panshi pali napabomba  nakuba nenchinga naishelela, imfula yachifuma mukuloka!.
1	1_188_0	1	umwaume aleshemuka ukufuma palupili
1	1_188_1	2	nakwata inkoli muminwe bushe ilebomba nshi
1	1_188_2	1	yakumuchingilila mukupona nokumwafwilasha ukuchinja inshila elo aleshemuka palupili
1	1_188_3	2	nakwata achakumuchinga pamenso bushe chilebomba shani
1	1_188_4	1	Elyo alekunkuluka palupili ulukungu aluleima kuti lwamwingila mumenso eicho nachingililako amenso
1	1_189_0	1	amwaume nomwanakashi nabenina muchilwa.
1	1_189_1	2	kuli abantu abekele bunshe numuchikwa chanshi
1	1_189_2	1	muchikulwa muli bakalisha bafilimba ebo bonshe baleumfwako
1	1_189_3	2	nomba ninshi umwaume nomwanakashi nabeminine 
1	1_189_4	1	nabakumbata elyo balefyompana elo bamonana pantu amwaume alinechola mununa
1	1_18_0	1	Abaume abengi Bali muchibansa ichakwata ichani ichilemoneka katapakatapa baleteya umupila wakumakasa.
1	1_18_1	2	Bushe baleteyela kwisa aba bene?
1	1_18_2	1	Baleteyela mucibansa kumonafye umulemfwe wakatapakatapa.
1	1_18_3	2	Nomba, mulandunshi bambi bafuulile ifyakufwala fya kumuulu?
1	1_18_4	1	Ibumba limo na limo tabakwete ifyakufwala ifyapalana.
1	1_190_0	1	umulumendo alipanchinga nelyo natoloka
1	1_190_1	2	ali kufikulwa ifyakale  bushe Ali nabanani
1	1_190_2	1	umulumendo alifye eka elo aleangala pa nchinga
1	1_190_3	2	ichikoneshelo ichakunchinga chili nachipilibuka bushe umulumendo talimubusanso
1	1_190_4	1	umulumendo naimya ukuboko kumbi mumyulu nelyo kumbi kwikete ichakukoneshela nakula nachipilibuka, awee alifyebwino
1	1_191_0	1	imbwa yafiita ileyangala mumicanga
1	1_191_1	2	pamulu Pali akantu ilefwaya ukwikata efyo itolokele
1	1_191_2	1	pacende paleyangalila imbwa palifye umucanga weka
1	1_191_3	2	bushe umucanga ilemoneka Shani?
1	1_191_4	1	ilemoneka uwabuuta kwati wakumumana
1	1_192_0	1	imbwa sibili shilebutuka ulubilo nalimo Pali untu shilepepeka
1	1_192_1	2	imbwa imo nabaicingilila kukanwa pakuti tailesuma
1	1_192_2	1	bushe imbwa bacingilile iloneka Shani?
1	1_192_3	2	Ili iyabuuta elyo means nefibala fya fiita
1	1_192_4	1	shonse shibili nashikwata amishipi mumukoshi
1	1_193_0	1	umwanakashi naiminina mucibansa
1	1_193_1	2	naimya ukuboko elo nalema nekofi
1	1_193_2	1	nayasamuna akanwa ngaulepunda
1	1_193_3	2	alemoneka ayangala mucibansa.bushe nicinshi afwele
1	1_193_4	1	afwele ifya makumbi makumbi pamo nababiye
1	1_194_0	1	umwanakashi aleyangalaumuputule
1	1_194_1	2	nakwata nakawangalapa akasulaisunka
1	1_194_2	1	mumuputule muli insapato elo neciboshi
1	1_194_3	2	umwanakashi afwele umwingila uwakashika
1	1_194_4	1	alemoneka natemwa ukwangala nakantu kakwe
1	1_195_0	1	banyina nomwana Bali palu welibwe
1	1_195_1	2	ilibwe Lili ilikalamba kwati lupili
1	1_195_2	1	baleya baleikila panini panono
1	1_195_3	2	banyina bafwele intoloshi elyo umwana afwele ilaya
1	1_195_4	1	ilibwe litali ngelyo batwikapo ilinankwe
1	1_196_0	1	abantu abengi nabakolongana muncende imo
1	1_196_1	2	baletamba abantu beminine kuntanshi
1	1_196_2	1	Bambi nabakwata naumwamfuli
1	1_196_3	2	ngacinshi bakwatile umwamfuli?
1	1_196_4	1	mukutila bengaicingilila kukasuba
1	1_197_0	1	imbwa naimya icilitayela
1	1_197_1	2	ngacinshi imbwa imisheko icitayela
1	1_197_2	1	imishi kukanwa
1	1_197_3	2	icitayela cili icafiita
1	1_197_4	1	imbwa Ili pacaani
1	1_198_0	1	umuntu aleyensha icitukutuku mumusebo
1	1_198_1	2	abantu Bambi Bali mumbali yamusebo
1	1_198_2	1	bushe fyuni nshi fili mumbali yamusebo
1	1_198_3	2	muli inkunda ishilelya mumbali yamusebo
1	1_198_4	1	inkunda shili mupepi yaba namayo abekeleko.
1	1_199_0	1	umukashana na umulumendo baleyenda mumusebo
1	1_199_1	2	umwaume nakwata imbwa.bushe nicinshi umwanakashi akwete
1	1_199_2	1	umwanakashi alesunka akakwenseshamo umwana
1	1_199_3	2	kumbali kuli ifilembo kucibumba
1	1_199_4	1	ulumendo nafwala akaputula kabuuta
1	1_19_0	1	Abaume  nabemininaa nabafwala soko iyakwata akalilub kakupanga pamutwe.
1	1_19_1	2	Nomba, mulandu nshi balemonekela ifi?
1	1_19_2	1	Kulemoneka nakutalala kumonafye ne fyakufwala bafwele.
1	1_19_3	2	Bushe cinshi bafwalile amakalashi kunuma?
1	1_19_4	1	Takuli akasuba sana nalimo yalebacinga.
1	1_1_0	1	Umwaume no mwanakashi baletamba icitunshitunshi munshita yabushiku
1	1_1_1	2	Kulemoneka ninshita ya bushiku, bushe nikwi bali?
1	1_1_2	1	Bali mukalale kumonafye ifikuulwa me fimbayambaya
1	1_1_3	2	 Mulya umuli icitunshitunshi mulemonek umuntu, bushe nimwi ali?
1	1_1_4	1	Ali mwi ofeshi lya panse ilyapangwa ne mbao
1	1_200_0	1	umuntu naikala pakati kamusebo
1	1_200_1	2	naikala pakati kamusebo necituku tuku
1	1_200_2	1	uyu umulumendo nikapokola
1	1_200_3	2	kumbali yamusebo kuli icikulwa icitali
1	1_200_4	1	kuli nabantu abaleyenda
1	1_201_0	1	imbwa ilebutuka
1	1_201_1	2	ilemoneka Shani imbwa
1	1_201_2	1	imbwa nacikwata amasako yafiita na ukubuuta
1	1_201_3	2	imbwa nayasamuna nakukanwa
1	1_201_4	1	imbwa ilebutuka pacaani
1	1_202_0	1	imbwa naiminina mumenshi
1	1_202_1	2	Iminine mupepi na kunse yamumana
1	1_202_2	1	bushe nifinshi filemoneka kunse ya mumana
1	1_202_3	2	kuli umucanga wabuuta elyo no lupili apatali
1	1_202_4	1	imbwa ilifye yeka kumumana
1	1_203_0	1	umulumendo naiminina nakaita necintu kuminwe
1	1_203_1	2	bushe cintu ekete kuminwe canshi
1	1_203_2	1	Ali mucibansa,icili kuminwe cakuteyela ko umupila
1	1_203_3	2	umwaume nafwala nakatambala kumutwe
1	1_203_4	1	
1	1_204_0	1	banamayo nabashitata nabatantama
1	1_204_1	2	nabeminina,babili banamayo nabakobeka utufyola
1	1_204_2	1	bushe nicinshi cilengele ukuti batantame
1	1_204_3	2	balelolela ukuti ishitama lise libasende
1	1_204_4	1	kuntashi yobo kuli ishitima
1	1_205_0	1	umulumendo naimini,nafwala nailaya lya makumbi makumbi
1	1_205_1	2	kunuuma yakwe kuli umulumendo pamutenge wacikulwa
1	1_205_2	1	umulumendo Alipamutenge nakwata intambo intu aleninako
1	1_205_3	2	nafwala necimpopo kumutwe icakuicingililako
1	1_205_4	1	kuli amampili elyo nefimuuti kuli iyi incende
1	1_206_0	1	imbwa yabuuta ilebutuka mumbali yamumana
1	1_206_1	2	kunuuma Nako kuli imbwa iyafita
1	1_206_2	1	nifinshi filemoneka mumeshi
1	1_206_3	2	muli icinshigwa Cambwa elyo nemilando
1	1_206_4	1	imbwa yabuuta Ili ngeilepepekapo cimo
1	1_207_0	1	abalumendo Bali kumbali yamumana
1	1_207_1	2	bushe kulifye abalumendo beeka?
1	1_207_2	1	awe kuli na abakashana abafwele utwakusambila
1	1_207_3	2	balibika ne tent lyacintelelwe
1	1_207_4	1	babiika kumbali yamumana mumicaanga
1	1_208_0	1	imbwa yafiita no kubutamo ilebutuu
1	1_208_1	2	eleimya namshi pakubutuka
1	1_208_2	1	kuli abantu babili kunuma yambwa
1	1_208_3	2	aba bantu Pali umwaume na umwanakashi
1	1_208_4	1	bushe kuluumba balelumba nangu nabasakamana aba bantu?
1	1_209_0	1	abanakashi abacikulile nabekala
1	1_209_1	2	bushi napali cinshi bekele?
1	1_209_2	1	nabekala pamupando mupepi necibumba
1	1_209_3	2	nabafwala nelaya ilikwete ifilembo pantanshi
1	1_209_4	1	icibuumba cakulwa namatafwali elyo neloba
1	1_20_0	1	amwaume naikata kuntambo elyo aletoloka akamana elyo abantu kumbali yamumana baletambA
1	1_20_1	2	intambo eketeko alipamulu wamumana bushe finshi filechitika
1	1_20_2	1	intambo ilipitile pakamana ilinga ubulalo  bunchende shibili
1	1_20_3	2	intambo ilemoneka iyachepa bushe intu yakosa
1	1_20_4	1	kwena intambo intu yakosa nakuba nakwena kuntu bakaka kuntu kwakosa
1	1_210_0	1	umulumendo naiminina naikata notuntu kuminwe
1	1_210_1	2	nafwala icampempo cafita elo nakasote
1	1_210_2	1	bushe Pali finshi eminine?
1	1_210_3	2	iminine pamuulu wamabwe ayakalamba
1	1_210_4	1	kulemoneka kwati Niku mampili
1	1_211_0	1	umwana Ali pachimpelwa alepeluka
1	1_211_1	2	umwana alemoneka nensansa bushe ali nabanani
1	1_211_2	1	umwana alifye eka muchimpelwa alepeluka
1	1_211_3	2	bushe pachimpelwa epo Ali eka bushe teti apone
1	1_211_4	1	epo ekele pachimpelwa chapala akapuna 
1	1_212_0	1	umwaume nomwanakashi nabeminina PanSe iya ishitolo
1	1_212_1	2	ishitolo bashitishamo afitabo bushe finshi balechita 
1	1_212_2	1	balifye nabenina elyo balelyashika
1	1_212_3	2	kuli infinfi bushe ninshita nshi?
1	1_212_4	1	ninshita yabushiku inyali mwishitolo nayaka 
1	1_213_0	1	umwana umwanakashi alwangala
1	1_213_1	2	kulemoneka kuli ifinshimbi ifyapusana pusana bushe nikwisa ali
1	1_213_2	1	Ali uko ekobapangila indeke
1	1_213_3	2	takulemoneka abalibonse  bushe umwana alinabani
1	1_213_4	1	munshi yandeke umuli umwana pali umukalamba .awe umwana talifye eka
1	1_214_0	1	umwana umwanakashi alelile 
1	1_214_1	2	bushe nifinshi ifilecitika
1	1_214_2	1	mukwai Amenshi ukufuma panshi yalensansa mumulu chipalile yalemusansa
1	1_214_3	2	bushe ena umwana alechita inshi yimbi
1	1_214_4	1	kwena basunsumana elyo eleyeshelela ukubika ukuboko apaletula amenshi
1	1_215_0	1	imbwa Ili pakati yamusebo 
1	1_215_1	2	bushe imbwa ilechitikA inshi pakati yamusebo
1	1_215_2	1	kwena ifye iletoloka umusebo
1	1_215_3	2	bushe elyo ilepita pamusebo takuli ifimbambaya ifilepita
1	1_215_4	1	nakuba ukwapita umusebo nimupepi nempanga takupita sana imyotoka nelyo elyo imbwa ilepita ilipakati yashibili ishilepita
1	1_216_0	1	abanakashi nabaume abafwele ifyabusaka busungu baleyenda
1	1_216_1	2	abanakashi bafyele indeleshi ifyabuta bushe nifinshi ifilecitika
1	1_216_2	1	mukwai Bali pabwinga elyo babili baleya kuntanshi ilyo abanakashi nabekata abaume mukuboko
1	1_216_3	2	bushe ubwinga bulechitikila kwi elyo bushe kuli bani kubwinga
1	1_216_4	1	ubwinga bulechitikila mwitempele kwena abantu bena ekobali nelyo balemoneka mumbali nabemininA
1	1_217_0	1	abaume batatu balikumabwe
1	1_217_1	2	bushe finshi balechita
1	1_217_2	1	tapali ifyo balecita baleoshafye
1	1_217_3	2	umulumendo umo nafuula ilaya lyakwe
1	1_217_4	1	kunuma yamabwe kulemoneka umana iikalamba
1	1_218_0	1	bantu abengi nabakolongana pamo
1	1_218_1	2	bonse nabemya ifipampa kuminwe
1	1_218_2	1	bonse bamoneka abacikulile
1	1_218_3	2	kuli bashi tata naba namayo bonse nabafwala ifyampepo
1	1_218_4	1	icilengele ukuti bafwele ifyampepo ni pantu nakutalala
1	1_219_0	1	abantu batatu nabeminina,umo mukashana
1	1_219_1	2	umulumendo umo nikapokola,aleipusha ukuti eshibe ifilecitika
1	1_219_2	1	bushe nicinshi cilecika pa ncende apa
1	1_219_3	2	umwaume nakwata umulopa,ulefuma kwilinso
1	1_219_4	1	nalimo acilalwa na umukashana echo akwatile umulopa
1	1_21_0	1	amwaume uwangalila mumenshi aleenda kumbali yachikulwa ichapentwa mulopa mulopa paliyengwa nesabi
1	1_21_1	2	pachibumba napayengwe isabi bushe nikwi  ali
1	1_21_2	1	Ali kunchito kufikulwa eko babika imyotoka
1	1_21_3	2	kuli ifyo akobekele mumukoshi bushe fibomba inshi
1	1_21_4	1	ifyo fibombelo ifyafwisha ukupema elyo Ali mumenshi, chalikwata itumbo iyakubika mukanwa iyakukepemenako
1	1_220_0	1	abaice babili baleyangala
1	1_220_1	2	baleyangala mumfula naumupila
1	1_220_2	1	kumbali kuli ifimuuti elyo nefyani
1	1_220_3	2	abaice nabafwala utuputula elyo balefutuka
1	1_220_4	1	bushe nimumusebo baleyangala?
1	1_221_0	1	bawishi na umwana Bali mumenshi baleyangala
1	1_221_1	2	bawishi nabapoosa umwana mumulu
1	1_221_2	1	bonse balemoneka abasansamuka
1	1_221_3	2	kuli imimana shibili ishalekana nakacende akano i
1	1_221_4	1	pakacende Kali pakati Pali nefipuna
1	1_222_0	1	umwaume Ali mucibansa,Ali uwakontama
1	1_222_1	2	imbwa yafiita naitoloka mumulu
1	1_222_2	1	umuntu nemwbwa Bali mukati yacibansa
1	1_222_3	2	kunse yacibansa kuli umuntu umo elyo notwakwisishamo
1	1_222_4	1	itwakwisishamo tuli utwabuuta
1	1_223_0	1	umwaume ufwele ifyakashika nasunsuma
1	1_223_1	2	Ali panse elo Pali apafiita
1	1_223_2	1	ekele fyabuuta naikata nentambo kuminwe
1	1_223_3	2	nafwala icisote elyo nefyakuminwe
1	1_223_4	1	cifwile nakutalala efya aicingilile
1	1_224_0	1	umwanakashi Ali mumulu nafwala nakafiita
1	1_224_1	2	nabamukakila kuntabo elo alepweluka ku ntambo
1	1_224_2	1	alemono aleumfwa bwino ubwangalo aleyangala
1	1_224_3	2	kuli nefimuti ifilemoneka ifyauma
1	1_224_4	1	umukashana nslolesha napanshi
1	1_225_0	1	utubwa tulebutuka ulubilo
1	1_225_1	2	bushe tuli tunga
1	1_225_2	1	tulifye tubili mumpanga
1	1_225_3	2	tuleyangala pakubutuka
1	1_225_4	1	mumpanga muli ifimuuti me caani
1	1_226_0	1	umwaume Ali mumulu necinga
1	1_226_1	2	kuli icikulwa camalata kunuma.
1	1_226_2	1	panshi yamuntu Pali akamuuti
1	1_226_3	2	akamuuti nakabalula amaluba
1	1_226_4	1	icikulwa cilemoneka icikalamba saana
1	1_227_0	1	umwanakashi aleyenda mumusebo
1	1_227_1	2	nafwala icampempo icitali elo nensapato shakashika
1	1_227_2	1	insapato shili ishitali
1	1_227_3	2	icampempo cili icafiita elo nokubuutama
1	1_227_4	1	umukashana nalolesha kumbi elo nabika nokwakufwilako inyimbo mumatwi
1	1_228_0	1	ichimbayambaya achakwata amawilo ayakamba chili mumulu
1	1_228_1	2	panshi pali imyotoka ishanyantwa bushe finshi filechitika
1	1_228_2	1	kwena kulemoneka ichimbayambaya chine ichilimumulu echinyantawile imyotoka shonse
1	1_228_3	2	kumbali kuli abantu Aletamba bushe mangalo aya
1	1_228_4	1	kwena mangalo umwanafye ifimbayambaya ukunyanta nangula ukonaula ifyababiye nelyo ichashala bwino ninshi chalya
1	1_229_0	1	bantu baleyensha ifitukutuku fyama tayela yane
1	1_229_1	2	bushe abantu Bali Banga abaleyensha ifitukutuku
1	1_229_2	1	Bali batatu nabakonkana mumulongo
1	1_229_3	2	baleyensha mucaani, icaani cilemoneka icauma
1	1_229_4	1	baleyangala mumpanga, pantu kuli ifimuuti nefyami
1	1_22_0	1	umwana uwachilumendo amwaiche ufwele ichiputula ichabuta Alepeluka pachimpelwa
1	1_22_1	2	amwaiche alemoneka nalekela kuntambo yachimpelwa bushe finshi filechitika
1	1_22_2	1	chipalile natoloka alepumapo pachakupelukapo
1	1_22_3	2	bushe pafyo alechita teti aichene
1	1_22_4	1	abengi balaichena kuifuninapo eicho tachasumunishwa ukutoloka pachimpelwa nga ukuchili ulepeluka
1	1_230_0	1	abaume babili abafwele ifyabuta nabeminina balesenda ifikope
1	1_230_1	2	balemoneka abansansa bushe finshi balechita
1	1_230_2	1	bamo nabamwantula elyo Bambi balebafyompa petobo
1	1_230_3	2	bushe Bali kwisa
1	1_230_4	1	Bali muchikulwa nelyo tabalibeka Bambi abantu bali nabeminina kunuma yapo epo beminine
1	1_231_0	1	imbwa Ili mukanshila elyo ilebutuka
1	1_231_1	2	pakatalamukila palemoneka impili nabaluba bushe ili nikwi
1	1_231_2	1	akashila ilebutukamo kaba pakati kampili elyo kulemoneka nempanga mumbali
1	1_231_3	2	bushe ninshi ilechita nelyo yakwata amasako ayashani
1	1_231_4	1	kwena yakwata amasako ayakashika nelyo nayasamuna akanwa elyo ilebutuka
1	1_232_0	1	imbwa naiminina kumolu yakunuma.
1	1_232_1	2	ileyangala nakamupila akanono aka katapakatapa
1	1_232_2	1	pantu imbwa iminine Pali utumabwe
1	1_232_3	2	kunuma yambwa kuli ing'anda elo na motoka
1	1_232_4	1	motoka ilemoneka iyabuuta
1	1_233_0	1	imbwa shibili shili mumenshi shilebutuka
1	1_233_1	2	shonse shili pakatalamukila bushe shilechita inshi
1	1_233_2	1	shilebutuka  shelefuma mumulamba sheleya kumushili
1	1_233_3	2	bushe shikwete amasako ayashani
1	1_233_4	1	shonse shikwete amasako ayafita nelyo imbwa tashili ishikalamba sana
1	1_234_0	1	umwaice nabika Ili apple mukanwanwa
1	1_234_1	2	umwaice nafwala necakashika elo ne apple nalisumwamo
1	1_234_2	1	bushe nifinshi umwaice afwele kumubili?
1	1_234_3	2	afwele icampempo icakashika elo namaboko ayepi
1	1_234_4	1	Ili apple Lili Ilya katapakatapa
1	1_235_0	1	abanakashi babili nabekala muchikulwa
1	1_235_1	2	balemwetula bushe nifinshi filechitika
1	1_235_2	1	balesefya nelyo umo pali abanakashi naiyengaula kumenso  ifyamulopa mulopa ukupasha akasote afwele
1	1_235_3	2	bushe Bali nabani nelyo nifinshi balechita abanakashi
1	1_235_4	1	pambali yabo pali abaume abekele elyo abanakashi balenwa nefyakunwako
1	1_236_0	1	umulumendo aleyangala ,Ali mumulu
1	1_236_1	2	kutu aleyangalila kuli icibuumba icapentwa
1	1_236_2	1	bushe nifinshi bapenteli kucibuumba cili kunuma
1	1_236_3	2	kuli abantu abaleyangala notuntu utwapapala akwete umulumendo
1	1_236_4	1	abwangalo buleyangala umulumendo bulemoneka ubwawama
1	1_237_0	1	umwana alimucibansa alebutuka
1	1_237_1	2	alemoneka alebutuka necintu kuminwe
1	1_237_2	1	icintu cili kuminwe bushe cobomba kunshi?
1	1_237_3	2	cakukuteyelako umupila
1	1_237_4	1	kunse yacibansa  kuli icaani
1	1_238_0	1	abanakashi babili bali mwishitolo
1	1_238_1	2	bushe mwishitolo bashitishamo inshi
1	1_238_2	1	bashitishamo ifyakufwala ifyabanakashi nefyakukobeka mumukoshi
1	1_238_3	2	bushe finshi balechita abakashana
1	1_238_4	1	 balesenda ifikope elyo Bali bayesha ukulinga mufyakufwala
1	1_239_0	1	umulumendo na umwaume umwaice Bali pamo
1	1_239_1	2	umulumendo napeenta kumenso
1	1_239_2	1	umwaice nabamusunkila pamenso ya mulumendo
1	1_239_3	2	umwana alemyanga ifili kumenso ya mulumendo
1	1_239_4	1	bushe nicinshi cingalenga ukuti alemyanga kumenso
